-99.72751	17.35435	612.3095	255.10559
-99.72196	17.371923	661.8839	257.14645
-99.71642	17.389498	734.8512	259.1873
-99.71088	17.407074	783.6358	261.22812
-99.70533	17.424648	774.8995	263.26898
-99.69979	17.442223	924.13104	265.3098
-99.69424	17.459797	1087.9404	267.35068
-99.68869	17.477371	1320.4513	269.3915
-99.68314	17.494946	1837.2158	271.43234
-99.67759	17.512518	2306.9084	273.4732
-99.67204	17.530092	2585.193	275.51404
-99.66649	17.547667	2385.9397	277.5549
-99.660934	17.565239	2328.3657	279.59573
-99.65538	17.582813	2581.5688	281.63657
-99.649826	17.600386	2465.9307	283.67743
-99.644264	17.617958	1899.3142	285.71826
-99.63871	17.63553	1666.8275	287.75912
-99.63315	17.653105	1496.4609	289.79996
-99.62759	17.670677	1259.4459	291.8408
-99.62203	17.68825	1207.5919	293.88165
-99.61647	17.70582	1164.8751	295.9225
-99.6109	17.723392	1082.4377	297.96335
-99.60534	17.740965	967.5915	300.00418
-99.59977	17.758537	1004.5412	302.045
-99.59421	17.776108	929.62836	304.08588
-99.58864	17.79368	897.7722	306.1267
-99.58307	17.81125	908.92487	308.16757
-99.5775	17.828821	898.1666	310.2084
-99.57193	17.846392	772.86914	312.24924
-99.56636	17.863964	821.54926	314.2901
-99.56078	17.881535	793.7713	316.33093
-99.55521	17.899105	753.6969	318.3718
-99.54964	17.916674	620.27594	320.41263
-99.54406	17.934244	664.6944	322.45346
-99.53848	17.951815	662.4735	324.49432
-99.5329	17.969385	791.3712	326.53516
-99.52732	17.986954	766.0401	328.57602
-99.521736	18.004524	756.2754	330.61685
-99.51616	18.022093	846.7272	332.65768
-99.510574	18.039661	792.7411	334.69855
-99.50499	18.05723	743.4151	336.73938
-99.499405	18.0748	795.93414	338.78024
-99.49382	18.09237	857.61487	340.82108
-99.48823	18.109938	911.6518	342.8619
-99.48264	18.127504	989.1197	344.90277
-99.47705	18.145073	886.2638	346.9436
-99.47146	18.162642	881.2242	348.98447
-99.465866	18.18021	825.5209	351.0253
-99.46027	18.197777	893.6312	353.06613
-99.45468	18.215343	1015.56915	355.107
